Time t;Signal Amplitude
6.19677e-05;-0.979519
9.29516e-05;-0.954116
0.000123935;-0.918916
0.000154919;-0.874283
0.000185903;-0.820673
0.000216887;-0.758638
0.000247871;-0.688814
0.000278855;-0.611918
0.000309839;-0.52874
0.000340823;-0.440134
0.000371806;-0.347008
0.00040279;-0.250321
0.000433774;-0.151063
0.000464758;-0.050254
0.000495742;0.0510707
0.000526726;0.151871
0.00055771;0.251112
0.000588693;0.347775
0.000619677;0.440868
0.000650661;0.529434
0.000681645;0.612565
0.000712629;0.689407
0.000743613;0.75917
0.000774597;0.82114
0.000805581;0.874679
0.000836564;0.919238
0.000867548;0.95436
0.000898532;0.979684
0.000929516;0.994949
0.0009605;1
0.000991484;0.994784
0.00102247;0.979354
0.00105345;0.95387
0.00108444;0.918593
0.00111542;0.873885
0.0011464;0.820206
0.00117739;0.758105
0.00120837;0.688221
0.00123935;0.611271
0.00127034;0.528046
0.00130132;0.439399
0.00133231;0.346241
0.00136329;0.249529
0.00139427;0.150254
0.00142526;0.0494373
0.00145624;-0.0518873
0.00148723;-0.152679
0.00151821;-0.251904
0.00154919;-0.348542
0.00158018;-0.441602
0.00161116;-0.530128
0.00164214;-0.613211
0.00167313;-0.689999
0.00170411;-0.759702
0.0017351;-0.821606
0.00176608;-0.875075
0.00179706;-0.91956
0.00182805;-0.954604
0.00185903;-0.979847
0.00189002;-0.995031
0.001921;-0.999999
0.00195198;-0.9947
0.00198297;-0.979189
0.00201395;-0.953625
0.00204494;-0.91827
0.00207592;-0.873488
0.0021069;-0.819737
0.00213789;-0.757571
0.00216887;-0.687627
0.00219985;-0.610624
0.00223084;-0.527351
0.00226182;-0.438665
0.00229281;-0.345474
0.00232379;-0.248737
0.00235477;-0.149446
0.00238576;-0.0486206
0.00241674;0.0527039
0.00244773;0.153487
0.00247871;0.252695
0.00250969;0.349308
0.00254068;0.442335
0.00257166;0.530821
0.00260264;0.613857
0.00263363;0.69059
0.00266461;0.760234
0.0026956;0.822072
0.00272658;0.875471
0.00275756;0.919881
0.00278855;0.954847
0.00281953;0.98001
0.00285052;0.995112
0.0028815;0.999997
0.00291248;0.994615
0.00294347;0.979022
0.00297445;0.953378
0.00300544;0.917946
0.00303642;0.873089
0.0030674;0.819269
0.00309839;-0.757037
0.00312937;-0.687034
0.00316035;-0.609976
0.00319134;-0.526656
0.00322232;-0.43793
0.00325331;-0.344707
0.00328429;-0.247945
0.00331527;-0.148637
0.00334626;-0.0478039
0.00337724;0.0535204
0.00340823;0.154295
0.00343921;0.253486
0.00347019;0.350074
0.00350118;0.443068
0.00353216;0.531514
0.00356314;0.614502
0.00359413;0.691181
0.00362511;0.760765
0.0036561;0.822538
0.00368708;0.875866
0.00371806;0.920201
0.00374905;0.95509
0.00378003;0.980173
0.00381102;0.995192
0.003842;0.999995
0.00387298;0.99453
0.00390397;0.978856
0.00393495;0.953131
0.00396593;0.917621
0.00399692;0.87269
0.0040279;0.8188
0.00405889;0.756503
0.00408987;0.686439
0.00412085;0.609328
0.00415184;0.525961
0.00418282;0.437194
0.00421381;0.343939
0.00424479;0.247153
0.00427577;0.147829
0.00430676;0.0469871
0.00433774;-0.0543369
0.00436873;-0.155103
0.00439971;-0.254277
0.00443069;-0.35084
0.00446168;-0.443801
0.00449266;-0.532206
0.00452364;-0.615147
0.00455463;-0.691772
0.00458561;-0.761295
0.0046166;-0.823002
0.00464758;-0.87626
0.00467856;-0.920521
0.00470955;-0.955332
0.00474053;-0.980334
0.00477152;-0.995272
0.0048025;-0.999992
0.00483348;-0.994445
0.00486447;-0.978688
0.00489545;-0.952883
0.00492643;-0.917296
0.00495742;-0.872291
0.0049884;-0.81833
0.00501939;-0.755968
0.00505037;-0.685844
0.00508135;-0.608679
0.00511234;-0.525265
0.00514332;-0.436459
0.00517431;-0.343171
0.00520529;-0.24636
0.00523627;-0.14702
0.00526726;-0.0461703
0.00529824;0.0551534
0.00532923;0.155911
0.00536021;0.255068
0.00539119;0.351606
0.00542218;0.444534
0.00545316;0.532898
0.00548414;0.615791
0.00551513;0.692362
0.00554611;0.761825
0.0055771;0.823467
0.00560808;0.876654
0.00563906;0.92084
0.00567005;0.955573
0.00570103;0.980495
0.00573202;0.995351
0.005763;0.999988
0.00579398;0.994358
0.00582497;0.97852
0.00585595;0.952635
0.00588693;0.91697
0.00591792;0.871891
0.0059489;0.81786
0.00597989;0.755432
0.00601087;0.685249
0.00604185;0.60803
0.00607284;0.52457
0.00610382;0.435723
0.00613481;0.342403
0.00616579;0.245568
0.00619677;0.146211
0.00622776;0.0453534
0.00625874;-0.0559698
0.00628972;-0.156718
0.00632071;-0.255858
0.00635169;-0.352371
0.00638268;-0.445266
0.00641366;-0.53359
0.00644464;-0.616435
0.00647563;-0.692952
0.00650661;-0.762355
0.0065376;-0.82393
0.00656858;-0.877047
0.00659956;-0.921159
0.00663055;-0.955814
0.00666153;-0.980656
0.00669252;-0.99543
0.0067235;-0.999984
0.00675448;-0.994271
0.00678547;-0.978351
0.00681645;-0.952386
0.00684743;-0.916643
0.00687842;-0.87149
0.0069094;-0.817389
0.00694039;-0.754896
0.00697137;-0.684653
0.00700235;-0.607381
0.00703334;-0.523873
0.00706432;-0.434987
0.00709531;-0.341635
0.00712629;-0.244775
0.00715727;-0.145402
0.00718826;-0.0445366
0.00721924;0.0567862
0.00725022;0.157526
0.00728121;0.256648
0.00731219;0.353136
0.00734318;0.445998
0.00737416;0.534281
0.00740514;0.617079
0.00743613;0.693541
0.00746711;0.762883
0.0074981;0.824393
0.00752908;0.877439
0.00756006;0.921477
0.00759105;0.956054
0.00762203;0.980816
0.00765302;0.995507
0.007684;0.999979
0.00771498;0.994183
0.00774597;0.978181
0.00777695;0.952136
0.00780793;0.916316
0.00783892;0.871089
0.0078699;0.816918
0.00790089;0.75436
0.00793187;0.684057
0.00796285;0.606731
0.00799384;0.523176
0.00802482;0.43425
0.00805581;0.340866
0.00808679;0.243982
0.00811777;0.144593
0.00814876;0.0437197
0.00817974;-0.0576026
0.00821072;-0.158333
0.00824171;-0.257439
0.00827269;-0.353901
0.00830368;-0.44673
0.00833466;-0.534972
0.00836564;-0.617722
0.00839663;-0.69413
0.00842761;-0.763412
0.0084586;-0.824856
0.00848958;-0.877831
0.00852056;-0.921794
0.00855155;-0.956293
0.00858253;-0.980975
0.00861351;-0.995584
0.0086445;-0.999973
0.00867548;-0.994095
0.00870647;-0.978011
0.00873745;-0.951886
0.00876843;-0.915988
0.00879942;-0.870687
0.0088304;-0.816446
0.00886139;-0.753823
0.00889237;-0.68346
0.00892335;-0.606081
0.00895434;-0.522479
0.00898532;-0.433514
0.00901631;-0.340097
0.00904729;-0.243189
0.00907827;-0.143784
0.00910926;-0.0429027
0.00914024;0.0584189
0.00917122;0.159141
0.00920221;0.258229
0.00923319;0.354666
0.00926418;0.447461
0.00929516;0.535663
0.00932614;0.618365
0.00935713;0.694719
0.00938811;0.76394
0.0094191;0.825318
0.00945008;0.878223
0.00948106;0.922111
0.00951205;0.956532
0.00954303;0.981133
0.00957401;0.995661
0.009605;0.999967
0.00963598;0.994006
0.00966697;0.97784
0.00969795;0.951635
0.00972893;0.91566
0.00975992;0.870284
0.0097909;0.815973
0.00982189;0.753285
0.00985287;0.682863
0.00988385;0.605431
0.00991484;0.521782
0.00994582;0.432777
0.00997681;0.339328
0.0100078;0.242396
0.0100388;0.142975
0.0100698;0.0420858
0.0101007;-0.0592352
0.0101317;-0.159948
0.0101627;-0.259019
0.0101937;-0.35543
0.0102247;-0.448192
0.0102557;-0.536353
0.0102866;-0.619007
0.0103176;-0.695307
0.0103486;-0.764467
0.0103796;-0.825779
0.0104106;-0.878613
0.0104416;-0.922427
0.0104725;-0.95677
0.0105035;-0.981291
0.0105345;-0.995737
0.0105655;-0.99996
0.0105965;-0.993916
0.0106275;-0.977669
0.0106585;-0.951384
0.0106894;-0.915331
0.0107204;-0.869881
0.0107514;-0.8155
0.0107824;-0.752747
0.0108134;-0.682266
0.0108444;-0.60478
0.0108753;-0.521084
0.0109063;-0.432039
0.0109373;-0.338559
0.0109683;-0.241602
0.0109993;-0.142165
0.0110303;-0.0412688
0.0110612;0.0600514
0.0110922;0.160755
0.0111232;0.259808
0.0111542;0.356194
0.0111852;0.448923
0.0112162;0.537043
0.0112471;0.619649
0.0112781;0.695894
0.0113091;0.764994
0.0113401;0.82624
0.0113711;0.879004
0.0114021;0.922742
0.011433;0.957008
0.011464;0.981448
0.011495;0.995812
0.011526;0.999952
0.011557;0.993826
0.011588;0.977496
0.011619;0.951131
0.0116499;0.915002
0.0116809;0.869477
0.0117119;0.815027
0.0117429;0.752209
0.0117739;0.681668
0.0118049;0.604128
0.0118358;0.520386
0.0118668;0.431302
0.0118978;0.337789
0.0119288;0.240809
0.0119598;0.141356
0.0119908;0.0404518
0.0120217;-0.0608676
0.0120527;-0.161562
0.0120837;-0.260598
0.0121147;-0.356958
0.0121457;-0.449654
0.0121767;-0.537733
0.0122076;-0.620291
0.0122386;-0.696481
0.0122696;-0.76552
0.0123006;-0.826701
0.0123316;-0.879393
0.0123626;-0.923057
0.0123935;-0.957245
0.0124245;-0.981604
0.0124555;-0.995886
0.0124865;-0.999944
0.0125175;-0.993735
0.0125485;-0.977324
0.0125794;-0.950879
0.0126104;-0.914671
0.0126414;-0.869073
0.0126724;-0.814553
0.0127034;-0.751669
0.0127344;-0.681069
0.0127654;-0.603476
0.0127963;-0.519688
0.0128273;-0.430564
0.0128583;-0.337019
0.0128893;-0.240015
0.0129203;-0.140546
0.0129513;-0.0396347
0.0129822;0.0616838
0.0130132;0.162369
0.0130442;0.261387
0.0130752;0.357722
0.0131062;0.450384
0.0131372;0.538422
0.0131681;0.620932
0.0131991;0.697068
0.0132301;0.766046
0.0132611;0.82716
0.0132921;0.879782
0.0133231;0.923371
0.013354;0.957481
0.013385;0.98176
0.013416;0.99596
0.013447;0.999934
0.013478;0.993643
0.013509;0.97715
0.0135399;0.950625
0.0135709;0.91434
0.0136019;0.868668
0.0136329;0.814078
0.0136639;0.75113
0.0136949;0.68047
0.0137259;0.602824
0.0137568;0.518989
0.0137878;0.429826
0.0138188;0.336249
0.0138498;0.239221
0.0138808;0.139737
0.0139118;0.0388177
0.0139427;-0.0624999
0.0139737;-0.163176
0.0140047;-0.262176
0.0140357;-0.358485
0.0140667;-0.451114
0.0140977;-0.539111
0.0141286;-0.621573
0.0141596;-0.697654
0.0141906;-0.766572
0.0142216;-0.82762
0.0142526;-0.880171
0.0142836;-0.923685
0.0143145;-0.957716
0.0143455;-0.981915
0.0143765;-0.996033
0.0144075;-0.999925
0.0144385;-0.993551
0.0144695;-0.976976
0.0145004;-0.950371
0.0145314;-0.914009
0.0145624;-0.868263
0.0145934;-0.813603
0.0146244;-0.75059
0.0146554;-0.679871
0.0146864;-0.602171
0.0147173;-0.51829
0.0147483;-0.429087
0.0147793;-0.335479
0.0148103;-0.238427
0.0148413;-0.138927
0.0148723;-0.0380006
0.0149032;0.063316
0.0149342;0.163982
0.0149652;0.262965
0.0149962;0.359249
0.0150272;0.451843
0.0150582;0.539799
0.0150891;0.622213
0.0151201;0.698239
0.0151511;0.767097
0.0151821;0.828078
0.0152131;0.880558
0.0152441;0.923998
0.015275;0.957951
0.015306;0.98207
0.015337;0.996105
0.015368;0.999914
0.015399;0.993458
0.01543;0.976801
0.0154609;0.950116
0.0154919;-0.913677
0.0155229;-0.867857
0.0155539;-0.813127
0.0155849;-0.750049
0.0156159;-0.679271
0.0156469;-0.601518
0.0156778;-0.51759
0.0157088;-0.428349
0.0157398;-0.334709
0.0157708;-0.237633
0.0158018;-0.138117
0.0158328;-0.0371835
0.0158637;0.064132
0.0158947;0.164789
0.0159257;0.263754
0.0159567;0.360012
0.0159877;0.452573
0.0160187;0.540487
0.0160496;0.622853
0.0160806;0.698824
0.0161116;0.767621
0.0161426;0.828536
0.0161736;0.880946
0.0162046;0.92431
0.0162355;0.958186
0.0162665;0.982224
0.0162975;0.996177
0.0163285;0.999903
0.0163595;0.993364
0.0163905;0.976626
0.0164214;0.949861
0.0164524;0.913344
0.0164834;0.867451
0.0165144;0.812651
0.0165454;0.749508
0.0165764;0.67867
0.0166074;0.600865
0.0166383;0.516891
0.0166693;0.427609
0.0167003;0.333938
0.0167313;0.236839
0.0167623;0.137307
0.0167933;0.0363663
0.0168242;-0.064948
0.0168552;-0.165595
0.0168862;-0.264543
0.0169172;-0.360774
0.0169482;-0.453302
0.0169792;-0.541175
0.0170101;-0.623493
0.0170411;-0.699409
0.0170721;-0.768145
0.0171031;-0.828994
0.0171341;-0.881332
0.0171651;-0.924622
0.017196;-0.958419
0.017227;-0.982377
0.017258;-0.996248
0.017289;-0.999892
0.01732;-0.99327
0.017351;-0.97645
0.0173819;-0.949605
0.0174129;-0.913011
0.0174439;-0.867044
0.0174749;-0.812174
0.0175059;-0.748967
0.0175369;-0.67807
0.0175679;-0.600211
0.0175988;-0.51619
0.0176298;-0.42687
0.0176608;-0.333167
0.0176918;-0.236044
0.0177228;-0.136497
0.0177538;-0.0355491
0.0177847;0.0657639
0.0178157;0.166402
0.0178467;0.265331
0.0178777;0.361537
0.0179087;0.45403
0.0179397;0.541863
0.0179706;0.624132
0.0180016;0.699993
0.0180326;0.768668
0.0180636;0.829451
0.0180946;0.881718
0.0181256;0.924933
0.0181565;0.958652
0.0181875;0.982529
0.0182185;0.996319
0.0182495;0.999879
0.0182805;0.993174
0.0183115;0.976273
0.0183424;0.949348
0.0183734;0.912677
0.0184044;0.866636
0.0184354;0.811697
0.0184664;0.748425
0.0184974;0.677468
0.0185284;0.599557
0.0185593;0.51549
0.0185903;-0.426131
0.0186213;-0.332396
0.0186523;-0.235249
0.0186833;-0.135687
0.0187143;-0.034732
0.0187452;0.0665798
0.0187762;0.167208
0.0188072;0.26612
0.0188382;0.362299
0.0188692;0.454759
0.0189002;0.54255
0.0189311;0.624771
0.0189621;0.700577
0.0189931;0.769191
0.0190241;0.829907
0.0190551;0.882104
0.0190861;0.925244
0.019117;0.958885
0.019148;0.982681
0.019179;0.996388
0.01921;0.999866
0.019241;0.993079
0.019272;0.976096
0.0193029;0.949091
0.0193339;0.912343
0.0193649;0.866228
0.0193959;0.811219
0.0194269;0.747882
0.0194579;0.676867
0.0194889;0.598902
0.0195198;0.514789
0.0195508;0.425391
0.0195818;0.331625
0.0196128;0.234455
0.0196438;0.134877
0.0196748;0.0339147
0.0197057;-0.0673957
0.0197367;-0.168014
0.0197677;-0.266908
0.0197987;-0.363061
0.0198297;-0.455487
0.0198607;-0.543236
0.0198916;-0.625409
0.0199226;-0.70116
0.0199536;-0.769713
0.0199846;-0.830363
0.0200156;-0.882489
0.0200466;-0.925554
0.0200775;-0.959117
0.0201085;-0.982832
0.0201395;-0.996458
0.0201705;-0.999853
0.0202015;-0.992982
0.0202325;-0.975918
0.0202634;-0.948833
0.0202944;-0.912008
0.0203254;-0.865819
0.0203564;-0.810741
0.0203874;-0.747339
0.0204184;-0.676265
0.0204494;-0.598247
0.0204803;-0.514088
0.0205113;-0.424651
0.0205423;-0.330853
0.0205733;-0.23366
0.0206043;-0.134067
0.0206353;-0.0330975
0.0206662;0.0682115
0.0206972;0.16882
0.0207282;0.267696
0.0207592;0.363823
0.0207902;0.456215
0.0208212;0.543923
0.0208521;0.626047
0.0208831;0.701743
0.0209141;0.770235
0.0209451;0.830819
0.0209761;0.882873
0.0210071;0.925863
0.021038;0.959348
0.021069;0.982983
0.0211;0.996526
0.021131;0.999838
0.021162;0.992885
0.021193;0.975739
0.0212239;0.948575
0.0212549;0.911672
0.0212859;0.865409
0.0213169;0.810262
0.0213479;0.746795
0.0213789;0.675662
0.0214099;0.597592
0.0214408;0.513386
0.0214718;0.42391
0.0215028;0.330082
0.0215338;0.232864
0.0215648;0.133256
0.0215958;0.0322802
0.0216267;-0.0690273
0.0216577;-0.169626
0.0216887;-0.268483
0.0217197;-0.364584
0.0217507;-0.456942
0.0217817;-0.544609
0.0218126;-0.626684
0.0218436;-0.702325
0.0218746;-0.770756
0.0219056;-0.831274
0.0219366;-0.883257
0.0219676;-0.926172
0.0219985;-0.959578
0.0220295;-0.983133
0.0220605;-0.996594
0.0220915;-0.999823
0.0221225;-0.992788
0.0221535;-0.97556
0.0221844;-0.948316
0.0222154;-0.911336
0.0222464;-0.864999
0.0222774;-0.809782
0.0223084;-0.746251
0.0223394;-0.675059
0.0223704;-0.596936
0.0224013;-0.512684
0.0224323;-0.423169
0.0224633;-0.32931
0.0224943;-0.232069
0.0225253;-0.132446
0.0225563;-0.031463
0.0225872;0.069843
0.0226182;0.170432
0.0226492;0.269271
0.0226802;0.365346
0.0227112;0.457669
0.0227422;0.545294
0.0227731;0.627321
0.0228041;0.702907
0.0228351;0.771277
0.0228661;0.831728
0.0228971;0.88364
0.0229281;0.92648
0.022959;0.959808
0.02299;0.983282
0.023021;0.996661
0.023052;0.999807
0.023083;0.992689
0.023114;0.97538
0.0231449;0.948056
0.0231759;0.910999
0.0232069;0.864589
0.0232379;0.809302
0.0232689;0.745707
0.0232999;0.674456
0.0233309;0.59628
0.0233618;0.511982
0.0233928;0.422428
0.0234238;0.328537
0.0234548;0.231274
0.0234858;0.131635
0.0235168;0.0306457
0.0235477;-0.0706587
0.0235787;-0.171238
0.0236097;-0.270058
0.0236407;-0.366107
0.0236717;-0.458396
0.0237027;-0.54598
0.0237336;-0.627958
0.0237646;-0.703489
0.0237956;-0.771797
0.0238266;-0.832182
0.0238576;-0.884022
0.0238886;-0.926787
0.0239195;-0.960037
0.0239505;-0.98343
0.0239815;-0.996727
0.0240125;-0.999791
0.0240435;-0.99259
0.0240745;-0.975199
0.0241054;-0.947795
0.0241364;-0.910661
0.0241674;-0.864178
0.0241984;-0.808822
0.0242294;-0.745162
0.0242604;-0.673852
0.0242914;-0.595623
0.0243223;-0.51128
0.0243533;-0.421687
0.0243843;-0.327765
0.0244153;-0.230478
0.0244463;-0.130825
0.0244773;-0.0298283
0.0245082;0.0714743
0.0245392;0.172043
0.0245702;0.270846
0.0246012;0.366868
0.0246322;0.459123
0.0246632;0.546665
0.0246941;0.628594
0.0247251;0.704069
0.0247561;0.772317
0.0247871;-0.832635
0.0248181;-0.884404
0.0248491;-0.927094
0.02488;-0.960266
0.024911;-0.983578
0.024942;-0.996793
0.024973;-0.999774
0.025004;-0.992491
0.025035;-0.975018
0.0250659;-0.947534
0.0250969;-0.910323
0.0251279;-0.863766
0.0251589;-0.80834
0.0251899;-0.744616
0.0252209;-0.673247
0.0252519;-0.594966
0.0252828;-0.510577
0.0253138;-0.420945
0.0253448;-0.326992
0.0253758;-0.229682
0.0254068;-0.130014
0.0254378;-0.029011
0.0254687;0.0722899
0.0254997;0.172849
0.0255307;0.271633
0.0255617;0.367628
0.0255927;0.459849
0.0256237;0.547349
0.0256546;0.62923
0.0256856;0.70465
0.0257166;0.772836
0.0257476;0.833087
0.0257786;0.884786
0.0258096;0.9274
0.0258405;0.960493
0.0258715;0.983726
0.0259025;0.996858
0.0259335;0.999756
0.0259645;0.99239
0.0259955;0.974836
0.0260264;0.947273
0.0260574;0.909984
0.0260884;0.863353
0.0261194;0.807859
0.0261504;0.74407
0.0261814;0.672642
0.0262124;0.594309
0.0262433;0.509874
0.0262743;0.420204
0.0263053;0.32622
0.0263363;0.228886
0.0263673;0.129203
0.0263983;0.0281936
0.0264292;-0.0731054
0.0264602;-0.173654
0.0264912;-0.27242
0.0265222;-0.368388
0.0265532;-0.460575
0.0265842;-0.548033
0.0266151;-0.629865
0.0266461;-0.70523
0.0266771;-0.773354
0.0267081;-0.833539
0.0267391;-0.885166
0.0267701;-0.927706
0.026801;-0.960721
0.026832;-0.983872
0.026863;-0.996923
0.026894;-0.999738
0.026925;-0.992289
0.026956;-0.974653
0.0269869;-0.94701
0.0270179;-0.909645
0.0270489;-0.862941
0.0270799;-0.807377
0.0271109;-0.743524
0.0271419;-0.672037
0.0271729;-0.593651
0.0272038;-0.50917
0.0272348;-0.419461
0.0272658;-0.325446
0.0272968;-0.22809
0.0273278;-0.128392
0.0273588;-0.0273762
0.0273897;0.0739209
0.0274207;0.174459
0.0274517;0.273206
0.0274827;0.369148
0.0275137;0.461301
0.0275447;0.548717
0.0275756;0.6305
0.0276066;0.705809
0.0276376;0.773873
0.0276686;0.833991
0.0276996;0.885547
0.0277306;0.928011
0.0277615;0.960947
0.0277925;0.984018
0.0278235;0.996986
0.0278545;0.999719
0.0278855;0.992188
0.0279165;0.97447
0.0279474;0.946747
0.0279784;0.909305
0.0280094;0.862527
0.0280404;0.806894
0.0280714;0.742977
0.0281024;0.671431
0.0281334;0.592993
0.0281643;0.508466
0.0281953;0.418719
0.0282263;0.324673
0.0282573;0.227294
0.0282883;0.127581
0.0283193;0.0265588
0.0283502;-0.0747364
0.0283812;-0.175264
0.0284122;-0.273993
0.0284432;-0.369908
0.0284742;-0.462026
0.0285052;-0.5494
0.0285361;-0.631134
0.0285671;-0.706388
0.0285981;-0.77439
0.0286291;-0.834442
0.0286601;-0.885926
0.0286911;-0.928315
0.028722;-0.961173
0.028753;-0.984163
0.028784;-0.997049
0.028815;-0.999699
0.028846;-0.992085
0.028877;-0.974286
0.0289079;-0.946484
0.0289389;-0.908964
0.0289699;-0.862113
0.0290009;-0.806411
0.0290319;-0.742429
0.0290629;-0.670825
0.0290939;-0.592334
0.0291248;-0.507762
0.0291558;-0.417976
0.0291868;-0.3239
0.0292178;-0.226498
0.0292488;-0.12677
0.0292798;-0.0257414
0.0293107;0.0755517
0.0293417;0.176069
0.0293727;0.274779
0.0294037;0.370668
0.0294347;0.462751
0.0294657;0.550083
0.0294966;0.631768
0.0295276;0.706967
0.0295586;0.774907
0.0295896;0.834892
0.0296206;0.886305
0.0296516;0.928619
0.0296825;0.961399
0.0297135;0.984308
0.0297445;0.997112
0.0297755;0.999679
0.0298065;0.991982
0.0298375;0.974101
0.0298684;0.94622
0.0298994;0.908623
0.0299304;0.861698
0.0299614;0.805927
0.0299924;0.741881
0.0300234;0.670218
0.0300544;0.591675
0.0300853;0.507057
0.0301163;0.417233
0.0301473;0.323126
0.0301783;0.225701
0.0302093;0.125959
0.0302403;0.024924
0.0302712;-0.0763671
0.0303022;-0.176874
0.0303332;-0.275565
0.0303642;-0.371427
0.0303952;-0.463476
0.0304262;-0.550766
0.0304571;-0.632402
0.0304881;-0.707545
0.0305191;-0.775424
0.0305501;-0.835342
0.0305811;-0.886683
0.0306121;-0.928922
0.030643;-0.961623
0.030674;-0.984452
0.030705;-0.997174
0.030736;-0.999658
0.030767;-0.991879
0.030798;-0.973916
0.0308289;-0.945955
0.0308599;-0.908281
0.0308909;-0.861283
0.0309219;-0.805442
0.0309529;-0.741332
0.0309839;0.669611
0.0310149;0.591016
0.0310458;0.506352
0.0310768;0.41649
0.0311078;0.322352
0.0311388;0.224905
0.0311698;0.125148
0.0312008;0.0241065
0.0312317;-0.0771824
0.0312627;-0.177679
0.0312937;-0.276351
0.0313247;-0.372186
0.0313557;-0.4642
0.0313867;-0.551448
0.0314176;-0.633035
0.0314486;-0.708123
0.0314796;-0.77594
0.0315106;-0.835791
0.0315416;-0.887061
0.0315726;-0.929224
0.0316035;-0.961847
0.0316345;-0.984595
0.0316655;-0.997235
0.0316965;-0.999636
0.0317275;-0.991774
0.0317585;-0.97373
0.0317894;-0.945689
0.0318204;-0.907939
0.0318514;-0.860867
0.0318824;-0.804958
0.0319134;-0.740783
0.0319444;-0.669004
0.0319754;-0.590356
0.0320063;-0.505647
0.0320373;-0.415747
0.0320683;-0.321578
0.0320993;-0.224108
0.0321303;-0.124337
0.0321613;-0.0232891
0.0321922;0.0779976
0.0322232;0.178483
0.0322542;0.277137
0.0322852;0.372945
0.0323162;0.464924
0.0323472;0.55213
0.0323781;0.633668
0.0324091;0.7087
0.0324401;0.776455
0.0324711;0.83624
0.0325021;0.887438
0.0325331;0.929526
0.032564;0.962071
0.032595;0.984738
0.032626;0.997295
0.032657;0.999614
0.032688;0.991669
0.032719;0.973544
0.0327499;0.945423
0.0327809;0.907596
0.0328119;0.860451
0.0328429;0.804472
0.0328739;0.740234
0.0329049;0.668396
0.0329359;0.589696
0.0329668;0.504941
0.0329978;0.415003
0.0330288;0.320804
0.0330598;0.223311
0.0330908;0.123525
0.0331218;0.0224716
0.0331527;-0.0788128
0.0331837;-0.179288
0.0332147;-0.277923
0.0332457;-0.373704
0.0332767;-0.465648
0.0333077;-0.552812
0.0333386;-0.6343
0.0333696;-0.709276
0.0334006;-0.776971
0.0334316;-0.836688
0.0334626;-0.887815
0.0334936;-0.929827
0.0335245;-0.962293
0.0335555;-0.98488
0.0335865;-0.997355
0.0336175;-0.99959
0.0336485;-0.991564
0.0336795;-0.973356
0.0337104;-0.945156
0.0337414;-0.907252
0.0337724;-0.860034
0.0338034;-0.803986
0.0338344;-0.739684
0.0338654;-0.667787
0.0338964;-0.589035
0.0339273;-0.504235
0.0339583;-0.414259
0.0339893;-0.320029
0.0340203;-0.222514
0.0340513;-0.122714
0.0340823;-0.0216541
0.0341132;0.0796279
0.0341442;0.180092
0.0341752;0.278708
0.0342062;0.374462
0.0342372;0.466372
0.0342682;0.553493
0.0342991;0.634932
0.0343301;0.709853
0.0343611;0.777485
0.0343921;0.837135
0.0344231;0.888191
0.0344541;0.930128
0.034485;0.962516
0.034516;0.985021
0.034547;0.997414
0.034578;0.999567
0.034609;0.991457
0.03464;0.973169
0.0346709;0.944889
0.0347019;0.906908
0.0347329;0.859617
0.0347639;0.8035
0.0347949;0.739133
0.0348259;0.667179
0.0348569;0.588374
0.0348878;0.503529
0.0349188;0.413514
0.0349498;0.319254
0.0349808;0.221716
0.0350118;0.121902
0.0350428;0.0208366
0.0350737;-0.080443
0.0351047;-0.180897
0.0351357;-0.279493
0.0351667;-0.37522
0.0351977;-0.467095
0.0352287;-0.554174
0.0352596;-0.635564
0.0352906;-0.710428
0.0353216;-0.777999
0.0353526;-0.837582
0.0353836;-0.888566
0.0354146;-0.930428
0.0354455;-0.962737
0.0354765;-0.985162
0.0355075;-0.997473
0.0355385;-0.999542
0.0355695;-0.99135
0.0356005;-0.97298
0.0356314;-0.944621
0.0356624;-0.906563
0.0356934;-0.859199
0.0357244;-0.803013
0.0357554;-0.738582
0.0357864;-0.666569
0.0358173;-0.587713
0.0358483;-0.502822
0.0358793;-0.41277
0.0359103;-0.318479
0.0359413;-0.220919
0.0359723;-0.121091
0.0360033;-0.0200191
0.0360342;0.081258
0.0360652;0.181701
0.0360962;0.280278
0.0361272;0.375978
0.0361582;0.467818
0.0361892;0.554854
0.0362201;0.636195
0.0362511;0.711003
0.0362821;0.778513
0.0363131;0.838029
0.0363441;0.888941
0.0363751;0.930727
0.036406;0.962958
0.036437;0.985302
0.036468;0.99753
0.036499;0.999517
0.03653;0.991243
0.036561;0.972791
0.0365919;0.944352
0.0366229;0.906218
0.0366539;0.85878
0.0366849;0.802525
0.0367159;0.738031
0.0367469;0.665959
0.0367778;0.587051
0.0368088;0.502115
0.0368398;0.412025
0.0368708;0.317704
0.0369018;0.220121
0.0369328;0.120279
0.0369638;0.0192015
0.0369947;-0.082073
0.0370257;-0.182505
0.0370567;-0.281063
0.0370877;-0.376736
0.0371187;-0.46854
0.0371497;-0.555535
0.0371806;-0.636825
0.0372116;-0.711578
0.0372426;-0.779025
0.0372736;-0.838475
0.0373046;-0.889316
0.0373356;-0.931026
0.0373665;-0.963178
0.0373975;-0.985441
0.0374285;-0.997587
0.0374595;-0.999492
0.0374905;-0.991134
0.0375215;-0.972601
0.0375524;-0.944083
0.0375834;-0.905872
0.0376144;-0.858361
0.0376454;-0.802037
0.0376764;-0.737479
0.0377074;-0.665349
0.0377383;-0.586389
0.0377693;-0.501408
